"","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin"
"1362",100019884,209,61798,218189,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1834,"NAMED","AAPHATPOQGNLOZ-SNAWJCMRSA-N","CCC/C=C/C(NCC(O)=O)=O","trans-2-hexenoylglycine","trans-2-hexenoylglycine",NA,NA,NA,NA,"25033670",NA,NA,NA,"Neg","trans_2_hexenoylglycine",1011,"trans_2_hexenoylglycine","sample_cohort"
"1363",100019892,209,61700,218003,"Lipid","Fatty Acid, Monohydroxy",1996,"NAMED","CPLYLXYEVLGWFJ-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCCC(O)C(O)=O","2-hydroxyarachidate*","2-hydroxyarachidate*",NA,NA,NA,NA,"4395406",NA,NA,"5225199","Neg","2_hydroxyarachidate",1012,"2-Hydroxyeicosanoic acid","MetLinkR"
"1364",100019957,209,61822,218242,"Lipid","Endocannabinoid",2220,"NAMED","CLHUCXCVFSEJRR-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCC(NC(C(O)=O)CO)=O","N-stearoylserine*","N-stearoylserine*",NA,NA,NA,NA,"15545488",NA,NA,NA,"Neg","n_stearoylserine",1013,"n_stearoylserine","sample_cohort"
"1365",100019960,305,61827,218249,"Lipid","Fatty Acid, Monohydroxy",1982,"NAMED","RGMMREBHCYXQMA-UHFFFAOYSA-N","OC(C(O)CCCCC)=O","2-hydroxyheptanoate*","2-hydroxyheptanoate*",NA,NA,NA,NA,"2032206",NA,NA,"2750949","Polar","2_hydroxyheptanoate",1014,"2-Hydroxy enanthoic acid","MetLinkR"
"1366",100019966,209,61843,218451,"Lipid","Fatty Acid, Monohydroxy",2013,"NAMED","MFBDGGFIQVOLTJ-MDZDMXLPSA-N","CCCCCCCC/C=C/CCCCCC(O)CC(O)=O","3-hydroxyoleate*","3-hydroxyoleate*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","3_hydroxyoleate",1015,"3_hydroxyoleate","sample_cohort"
"1367",100019968,305,61858,218556,"Carbohydrate","Pentose Metabolism",1308,"NAMED","QXKAIJAYHKCRRA-PZGQECOJSA-N","OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O","lyxonate","lyxonate",NA,NA,NA,NA,NA,"HMDB0060255",NA,NA,"Polar","lyxonate",1016,"D-Lyxonic acid","MetLinkR"
"1368",100019968,305,61858,218556,"Carbohydrate","Pentose Metabolism",1308,"NAMED","QXKAIJAYHKCRRA-PZGQECOJSA-N","OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O","lyxonate","lyxonate",NA,NA,NA,NA,NA,"HMDB0060255",NA,NA,"Polar","lyxonate",1016,"D-Lyxonic acid","MetLinkR"
"1369",100019969,209,62869,220659,"Lipid","Fatty Acid, Dicarboxylate",1720,"NAMED","QCNWZROVPSVEJA-UHFFFAOYSA-N","OC(CCCCCCCCCCCCCCCC(O)=O)=O","heptadecanedioate (C17-DC)","heptadecanedioate (C17-DC)",NA,NA,NA,"2424-90-0","2340922",NA,NA,"3083765","Neg","heptadecanedioate_c17_dc",1017,"Heptadecanedioic acid","MetLinkR"
"1370",100019975,209,61862,218579,"Lipid","Fatty Acid, Dicarboxylate",1719,"NAMED","IWTMSCUHCJHPPR-ACCUITESSA-N","O=C(O)CCCCCCCCCCCC/C=C/C(O)=O","hexadecenedioate (C16:1-DC)*","hexadecenedioate (C16:1-DC)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","hexadecenedioate_c16_1_dc",1019,"hexadecenedioate_c16_1_dc","sample_cohort"
"1371",100019978,209,61861,218578,"Lipid","Fatty Acid, Dicarboxylate",1722,"NAMED","YDPSQMGOAILWPE-FYWRMAATSA-N","O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O","octadecenedioate (C18:1-DC)","octadecenedioate (C18:1-DC)",NA,NA,NA,NA,NA,NA,NA,"9543674","Neg","octadecenedioate_c18_1_dc",1020,"octadecenedioate_c18_1_dc","sample_cohort"
"1372",100019981,305,61866,218583,"Lipid","Fatty Acid, Dicarboxylate",1697,"NAMED","OXQWBLJQOBXJPM-DUXPYHPUSA-N","OC(CCC/C=C/C(O)=O)=O","heptenedioate (C7:1-DC)*","heptenedioate (C7:1-DC)*",NA,NA,NA,NA,NA,NA,NA,NA,"Polar","heptenedioate_c7_1_dc",1021,"heptenedioate_c7_1_dc","sample_cohort"
"1373",100019982,209,61860,218580,"Lipid","Fatty Acid, Dicarboxylate",1723,"NAMED","ZKQNWTGXRAIVGG-PXELCPQFSA-N","O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O","octadecadienedioate (C18:2-DC)*","octadecadienedioate (C18:2-DC)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","octadecadienedioate_c18_2_dc",1022,"octadecadienedioate_c18_2_dc","sample_cohort"
"1374",100019984,209,61874,218624,"Partially Characterized Molecules","Partially Characterized Molecules",6435,"NAMED",NA,NA,"glucuronide of C12H22O4 (1)*","glucuronide of C12H22O4 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of c12h22o4",1023,"glucuronide of c12h22o4","sample_cohort"
"1375",100019985,209,61875,218625,"Partially Characterized Molecules","Partially Characterized Molecules",6436,"NAMED",NA,NA,"glucuronide of C12H22O4 (2)*","glucuronide of C12H22O4 (2)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of c12h22o4",1024,"glucuronide of c12h22o4","sample_cohort"
"1376",100019986,209,61876,218626,"Partially Characterized Molecules","Partially Characterized Molecules",6440,"NAMED",NA,NA,"glucuronide of C14H26O4 (1)*","glucuronide of C14H26O4 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of c14h26o4",1025,"glucuronide of c14h26o4","sample_cohort"
"1377",100019990,209,61881,218632,"Partially Characterized Molecules","Partially Characterized Molecules",6417,"NAMED",NA,NA,"glucuronide of C10H18O2 (1)*","glucuronide of C10H18O2 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of c10h18o2",1026,"glucuronide of c10h18o2","sample_cohort"
"1378",100020004,209,61871,218621,"Lipid","Fatty Acid, Dicarboxylate",1730,"NAMED","RIJDKRLRDVBUHJ-UHFFFAOYSA-N","OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**",NA,NA,NA,NA,"168762","HMDB0061643",NA,"194501","Neg","3_carboxy_4_methyl_5_pentyl_2_furanpropionate_3_cmpfp",1027,"3-Carboxy-4-methyl-5-pentyl-2-furanpropanoic acid","MetLinkR"
"1379",100020006,209,61873,218623,"Xenobiotics","Chemical",6219,"NAMED","SBYDEYGHJXSIDV-UHFFFAOYSA-N","CC1=C(OS(=O)(O)=O)C=CC2=CC=CC=C21","methylnaphthyl sulfate (2)*","methylnaphthyl sulfate (2)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","methylnaphthyl sulfate",1028,"methylnaphthyl sulfate","sample_cohort"
"1380",100020014,209,61887,218638,"Partially Characterized Molecules","Partially Characterized Molecules",6423,"NAMED",NA,NA,"glucuronide of C10H18O2 (7)*","glucuronide of C10H18O2 (7)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of c10h18o2",1029,"glucuronide of c10h18o2","sample_cohort"
"1381",100020015,209,61888,218639,"Partially Characterized Molecules","Partially Characterized Molecules",6424,"NAMED",NA,NA,"glucuronide of C10H18O2 (8)*","glucuronide of C10H18O2 (8)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of c10h18o2",1030,"glucuronide of c10h18o2","sample_cohort"
"1382",100020206,209,62070,218879,"Xenobiotics","Food Component/Plant",4909,"NAMED","MMIBOZXVZLENRZ-ZFORQUDYSA-N","O=C1c2c(OC=C1c3ccc(O)cc3)cc(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)C(O)=O)cc2","daidzein 7-O-glucuronide","daidzein 7-O-glucuronide",NA,NA,NA,NA,"9491321","HMDB0041718",NA,"11316354","Neg","daidzein 7_o_glucuronide",1034,"Daidzein 7-glucuronide","MetLinkR"
"1383",100020207,209,62061,218865,"Xenobiotics","Food Component/Plant",4911,"NAMED","DKEIWIJUHWVGRC-UHFFFAOYSA-N","O=C1C(C(O)=C2)=C(C=C2OS(=O)(O)=O)OC=C1C(C=C3)=CC=C3O","genistein sulfate*","genistein sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","genistein sulfate",1035,"Genistein sulfate","MetLinkR"
"1384",100020211,400,62064,218870,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1854,"NAMED","VMIWHQCIHIUYCS-UHFFFAOYSA-N","O=C(CC(O)C)NCC(O)=O","3-hydroxybutyroylglycine**","3-hydroxybutyroylglycine**",NA,NA,NA,NA,NA,NA,NA,NA,"Pos Early","3_hydroxybutyroylglycine",1037,"3_hydroxybutyroylglycine","sample_cohort"
"1385",100020214,209,62066,218872,"Lipid","Primary Bile Acid Metabolism",3502,"NAMED","ZQYUKJFJPJDMMR-PRRFOZOMSA-N","CC(C1CCC2C3[C@H]([C@H]([C@@]4(C[C@@H](CC[C@@]4(C3CC[C@]12C)C)O)[H])O)O)CCC(NCC(O)=O)=O","glyco-beta-muricholate**","glyco-beta-muricholate**",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glyco_beta_muricholate",1038,"glyco_beta_muricholate","sample_cohort"
"1386",100020217,400,62947,220818,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",527,"NAMED","KXONJPJIFNGMCN-UHFFFAOYSA-N","O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O","N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",NA,NA,NA,NA,NA,"HMDB0240365",NA,NA,"Pos Early","n_n_n_trimethyl_alanylproline betaine_tmap",1039,"N,N,N-Trimethyl-alanylproline betaine","MetLinkR"
"1387",100020225,402,62084,218904,"Lipid","Plasmalogen",2850,"NAMED","PWAHARWXEAMNGK-WOCLASLBSA-N","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(OC(COP([O-])(OCC[N+](C)(C)C)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC)=O","1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*","1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*","PC O-40:8","PC P-18:1_22:6","PC P-18:1/22:6",NA,NA,"HMDB0011295,HMDB0011328",NA,"53480839,53480781","Pos Late","1_1_enyl_oleoyl_2_docosahexaenoyl_gpc_p_18_1_22_6",1041,"1_1_enyl_oleoyl_2_docosahexaenoyl_gpc_p_18_1_22_6","sample_cohort"
"1388",100020227,209,62087,218912,"Peptide","Modified Peptides",1220,"NAMED","YIJVJUARZXCJJP-WHFBIAKZSA-N","O=C([C@H](CC1)N([H])C1=O)N([H])[C@H](C(O)=O)C","pyroglutamylalanine*","pyroglutamylalanine*",NA,NA,NA,NA,"140586",NA,NA,"159907","Neg","pyroglutamylalanine",1042,"Pyroglutamylalanine","MetLinkR"
"1389",100020241,400,62104,218950,"Peptide","Gamma-glutamyl Amino Acid",666,"NAMED","SCTJBDDLOROJJM-UHFFFAOYSA-N","NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O","gamma-glutamylcitrulline*","gamma-glutamylcitrulline*",NA,NA,NA,NA,NA,NA,NA,NA,"Pos Early","gamma_glutamylcitrulline",1043,"gamma_glutamylcitrulline","sample_cohort"
"1390",100020244,209,62107,218953,"Xenobiotics","Drug - Antibiotic",5539,"NAMED","YKWZTWOYFWCVKH-UHFFFAOYSA-N","O=S(C1=CC=C(NC(C)=O)C=C1)(NC2=NOC(CO)=C2)=O","N4-acetyl-5-hydroxysulfamethoxazole*","N4-acetyl-5-hydroxysulfamethoxazole*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","n4_acetyl_5_hydroxysulfamethoxazole",1045,"n4_acetyl_5_hydroxysulfamethoxazole","sample_cohort"
"1391",100020254,209,62146,219038,"Partially Characterized Molecules","Partially Characterized Molecules",6464,"NAMED",NA,NA,"glycine conjugate of C10H14O2 (1)*","glycine conjugate of C10H14O2 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glycine conjugate of c10h14o2",1046,"glycine conjugate of c10h14o2","sample_cohort"
"1392",100020259,209,63658,223041,"Partially Characterized Molecules","Partially Characterized Molecules",6447,"NAMED",NA,NA,"glutamine conjugate of C7H12O2*","glutamine conjugate of C7H12O2*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glutamine conjugate of c7h12o2",1047,"glutamine conjugate of c7h12o2","sample_cohort"
"1393",100020261,209,63657,223045,"Partially Characterized Molecules","Partially Characterized Molecules",6445,"NAMED",NA,NA,"glutamine conjugate of C6H10O2 (1)*","glutamine conjugate of C6H10O2 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glutamine conjugate of c6h10o2",1048,"glutamine conjugate of c6h10o2","sample_cohort"
"1394",100020262,209,63660,223046,"Partially Characterized Molecules","Partially Characterized Molecules",6446,"NAMED",NA,NA,"glutamine conjugate of C6H10O2 (2)*","glutamine conjugate of C6H10O2 (2)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glutamine conjugate of c6h10o2",1049,"glutamine conjugate of c6h10o2","sample_cohort"
"1395",100020265,209,62140,219032,"Partially Characterized Molecules","Partially Characterized Molecules",6451,"NAMED",NA,NA,"glutamine conjugate of C8H12O4 (1)*","glutamine conjugate of C8H12O4 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glutamine conjugate of c8h12o4",1050,"glutamine conjugate of c8h12o4","sample_cohort"
"1396",100020273,209,62883,220730,"Xenobiotics","Drug - Neurological",5861,"NAMED","XXKSYIHWRBBHIC-JVWRJRKNSA-N","CCCC(C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O1)=O)CCC","valproic acid glucuronide","valproic acid glucuronide",NA,NA,NA,NA,"79488","HMDB0000901",NA,"88111","Neg","valproic acid glucuronide",1052,"Valproic acid","MetLinkR"
"1397",100020273,209,62883,220730,"Xenobiotics","Drug - Neurological",5861,"NAMED","XXKSYIHWRBBHIC-JVWRJRKNSA-N","CCCC(C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O1)=O)CCC","valproic acid glucuronide","valproic acid glucuronide",NA,NA,NA,NA,"79488","HMDB0000901",NA,"88111","Neg","valproic acid glucuronide",1052,"Valproic acid","MetLinkR"
"1398",100020276,402,62152,219058,"Lipid","Sphingomyelins",3141,"NAMED","VDFACZRLDXDTEB-WSYRTZMQSA-N","CCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","sphingomyelin (d17:1/14:0, d16:1/15:0)*","sphingomyelin (d17:1/14:0, d16:1/15:0)*","SM 31:1;O2","Unknown","Unknown",NA,NA,NA,NA,NA,"Pos Late","sphingomyelin_d17_1_14_0_d16_1_15_0",1053,"sphingomyelin_d17_1_14_0_d16_1_15_0","sample_cohort"
"1399",100020343,209,62850,220619,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1573,"NAMED","HXHZGHRLVRFQDR-HZJYTTRNSA-N","OC(CCC/C=C\C/C=C\CCCCC)=O","tetradecadienoate (14:2)*","tetradecadienoate (14:2)*",NA,NA,NA,"39039-37-7","4471834","HMDB0000560",NA,"5312409","Neg","tetradecadienoate_14_2",1054,"5,8-Tetradecadienoic acid","MetLinkR"
"1400",100020343,209,62850,220619,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1573,"NAMED","HXHZGHRLVRFQDR-HZJYTTRNSA-N","OC(CCC/C=C\C/C=C\CCCCC)=O","tetradecadienoate (14:2)*","tetradecadienoate (14:2)*",NA,NA,NA,"39039-37-7","4471834","HMDB0000560",NA,"5312409","Neg","tetradecadienoate_14_2",1054,"5,8-Tetradecadienoic acid","MetLinkR"
"1401",100020343,209,62850,220619,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1573,"NAMED","HXHZGHRLVRFQDR-HZJYTTRNSA-N","OC(CCC/C=C\C/C=C\CCCCC)=O","tetradecadienoate (14:2)*","tetradecadienoate (14:2)*",NA,NA,NA,"39039-37-7","4471834","HMDB0000560",NA,"5312409","Neg","tetradecadienoate_14_2",1054,"5,8-Tetradecadienoic acid","MetLinkR"
"1402",100020360,209,62955,220839,"Amino Acid","Tryptophan Metabolism",285,"NAMED","BXZSKDOPGDPDEG-UHFFFAOYSA-N","OC1=CC(C(O)=O)=NC(C1=CC=C2)=C2OC","8-methoxykynurenate","8-methoxykynurenate",NA,NA,NA,"2929-14-8","68710","HMDB0060426","C05830","76230","Neg","8_methoxykynurenate",1055,"8-Methoxykynurenic acid","MetLinkR"
"1403",100020371,400,63151,221884,"Amino Acid","Alanine and Aspartate Metabolism",33,"NAMED","QCYOIFVBYZNUNW-BYPYZUCNSA-N","C[C@@](C(O)=O)(N(C)C)[H]","N,N-dimethylalanine","N,N-dimethylalanine",NA,NA,NA,"2812-31-9","4589713",NA,NA,"5488191","Pos Early","n_n_dimethylalanine",1057,"N,N-Dimethylalanine","MetLinkR"
"1404",100020372,209,63583,222852,"Xenobiotics","Food Component/Plant",5252,"NAMED","DWLVFWDCSFTDOD-UHFFFAOYSA-N","OC(C(C1=CNC2=C1C=CC=C2)=O)=O","3-indoleglyoxylic acid","3-indoleglyoxylic acid",NA,NA,NA,"1477-49-2","66497",NA,NA,"73863","Neg","3_indoleglyoxylic acid",1058,"3-Indoleglyoxylic acid","MetLinkR"
"1405",100020373,305,62885,220735,"Xenobiotics","Chemical",6292,"NAMED","KGRVJHAUYBGFFP-UHFFFAOYSA-N","CC1=CC(C(C)(C)C)=C(C(CC2=C(C(C(C)(C)C)=CC(C)=C2)O)=C1)O","2,2'-methylenebis(6-tert-butyl-p-cresol)","2,2'-methylenebis(6-tert-butyl-p-cresol)",NA,NA,NA,"119-47-1","8092",NA,NA,"8398","Polar","2_2'_methylenebis_6_tert_butyl_p_cresol",1059,"2,2'-Methylenebis(6-tert-butyl-p-cresol)","MetLinkR"
"1406",100020377,209,64131,233912,"Xenobiotics","Food Component/Plant",5262,"NAMED","WYUFTYLVLQZQNH-JAJWTYFOSA-N","O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O","ethyl beta-glucopyranoside","ethyl beta-glucopyranoside",NA,NA,NA,NA,"108559","HMDB0029968",NA,"121667","Neg","ethyl beta_glucopyranoside",1060,"Ethyl glucoside","MetLinkR"
"1407",100020407,209,64041,233186,"Xenobiotics","Food Component/Plant",4925,"NAMED","CGSFDOCYHBJLFW-WMLDXEAASA-N","O=C([C@@]1(CC2=CC(OS(=O)(O)=O)=CC=C2)[H])OC[C@@]1(CC3=CC(O)=CC=C3)[H]","enterolactone sulfate","enterolactone sulfate",NA,NA,NA,NA,NA,"HMDB0240506,HMDB0240505",NA,NA,"Neg","enterolactone sulfate",1062,"Enterolactone sulfate","MetLinkR"
"1408",100020409,305,63687,223113,"Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",4385,"NAMED","FBFZPSQPKNIVMT-ZAFYKAAXSA-N","O=C1O[C@@]([C@@H](O)CO)([H])C(OS(=O)(O)=O)=C1O","ascorbic acid 3-sulfate*","ascorbic acid 3-sulfate*",NA,NA,NA,NA,"9600241",NA,NA,"11425365","Polar","ascorbic acid 3_sulfate",1063,"Ascorbic acid 3-sulfate","MetLinkR"
"1409",100020410,209,62530,219863,"Xenobiotics","Benzoate Metabolism",4505,"NAMED","SBLCKJXUMHOIBU-UHFFFAOYSA-N","O=C(NCC(O)=O)C1=CC(OS(=O)(O)=O)=CC=C1","3-hydroxyhippurate sulfate","3-hydroxyhippurate sulfate",NA,NA,NA,NA,"161984",NA,NA,"186339","Neg","3_hydroxyhippurate sulfate",1064,"Hippuric acid 3'-sulfate","MetLinkR"
"1410",100020414,209,62503,219798,"Amino Acid","Tryptophan Metabolism",333,"NAMED","OAORYCZPERQARS-UHFFFAOYSA-N","Brc1ccc2c(CC(N)C(O)=O)c[nH]c2c1","6-bromotryptophan","6-bromotryptophan",NA,NA,NA,NA,NA,NA,NA,"9856996","Neg","6_bromotryptophan",1065,"Bromotryptophan","MetLinkR"
"1411",100020416,209,62287,219260,"Cofactors and Vitamins","Tocopherol Metabolism",4412,"NAMED","BNVXCCQXUZCRSR-UHFFFAOYSA-N","OC1=CC2=C(C(C)=C1)OC(CCC(O)=O)(C)CC2","delta-CEHC","delta-CEHC",NA,NA,NA,"84599-16-6","9710906",NA,NA,"35027084","Neg","delta_cehc",1066,"delta_cehc","sample_cohort"
"1412",100020478,209,62276,219247,"Lipid","Fatty Acid, Dicarboxylate",1712,"NAMED","QHRHXXRXWDTFLI-HZJYTTRNSA-N","CCCCC/C=C\C/C=C\CC(O)=O","dodecadienoate (12:2)*","dodecadienoate (12:2)*",NA,NA,NA,NA,NA,NA,NA,"25480","Neg","dodecadienoate_12_2",1068,"dodecadienoate_12_2","sample_cohort"
"1413",100020479,400,62279,219252,"Amino Acid","Tryptophan Metabolism",325,"NAMED","PBMNAYVZYLZVKC-UHFFFAOYSA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CC1=CNC2=CC=CC=C12","indoleacetoylcarnitine*","indoleacetoylcarnitine*",NA,NA,NA,NA,NA,NA,NA,NA,"Pos Early","indoleacetoylcarnitine",1069,"indoleacetoylcarnitine","sample_cohort"
"1414",100020487,400,62309,219289,"Amino Acid","Polyamine Metabolism",553,"NAMED","YGIAGXACEXFIDU-UHFFFAOYSA-N","O=C(C)NCCCNCCCC(O)=O","N-acetyl-isoputreanine","N-acetyl-isoputreanine",NA,NA,NA,NA,NA,NA,NA,"131802901","Pos Early","n_acetyl_isoputreanine",1070,"N-Acetylisoputreanine","MetLinkR"
"1415",100020491,209,62290,219263,"Xenobiotics","Food Component/Plant",5046,"NAMED",NA,NA,"glucuronide of piperine metabolite C17H21NO3 (3)*","glucuronide of piperine metabolite C17H21NO3 (3)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of piperine metabolite c17h21no3",1071,"glucuronide of piperine metabolite c17h21no3","sample_cohort"
"1416",100020492,209,62291,219264,"Xenobiotics","Food Component/Plant",5047,"NAMED",NA,NA,"glucuronide of piperine metabolite C17H21NO3 (4)*","glucuronide of piperine metabolite C17H21NO3 (4)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of piperine metabolite c17h21no3",1072,"glucuronide of piperine metabolite c17h21no3","sample_cohort"
"1417",100020493,209,62292,219265,"Xenobiotics","Food Component/Plant",5048,"NAMED",NA,NA,"glucuronide of piperine metabolite C17H21NO3 (5)*","glucuronide of piperine metabolite C17H21NO3 (5)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glucuronide of piperine metabolite c17h21no3",1073,"glucuronide of piperine metabolite c17h21no3","sample_cohort"
"1418",100020496,209,62295,219274,"Xenobiotics","Food Component/Plant",5055,"NAMED",NA,NA,"sulfate of piperine metabolite C16H19NO3 (2)*","sulfate of piperine metabolite C16H19NO3 (2)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","sulfate of piperine metabolite c16h19no3",1074,"sulfate of piperine metabolite c16h19no3","sample_cohort"
"1419",100020497,209,62296,219275,"Xenobiotics","Food Component/Plant",5056,"NAMED",NA,NA,"sulfate of piperine metabolite C16H19NO3 (3)*","sulfate of piperine metabolite C16H19NO3 (3)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","sulfate of piperine metabolite c16h19no3",1075,"sulfate of piperine metabolite c16h19no3","sample_cohort"
"1420",100020502,209,62297,219276,"Xenobiotics","Food Component/Plant",5061,"NAMED",NA,NA,"sulfate of piperine metabolite C18H21NO3 (1)*","sulfate of piperine metabolite C18H21NO3 (1)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","sulfate of piperine metabolite c18h21no3",1076,"sulfate of piperine metabolite c18h21no3","sample_cohort"
"1421",100020504,209,62299,219278,"Xenobiotics","Food Component/Plant",5063,"NAMED",NA,NA,"sulfate of piperine metabolite C18H21NO3 (3)*","sulfate of piperine metabolite C18H21NO3 (3)*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","sulfate of piperine metabolite c18h21no3",1077,"sulfate of piperine metabolite c18h21no3","sample_cohort"
"1422",100020511,209,63253,222128,"Amino Acid","Tryptophan Metabolism",330,"NAMED","XVOLHSHNRIWYEW-UHFFFAOYSA-N","OC(C1OC(OC2=CC=C3C(C=CN3)=C2)C(O)C(O)C1O)=O","5-hydroxyindole glucuronide","5-hydroxyindole glucuronide",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","5_hydroxyindole glucuronide",1078,"5_hydroxyindole glucuronide","sample_cohort"
"1423",100020514,400,62711,220227,"Xenobiotics","Food Component/Plant",5113,"NAMED","STZOUWQDQRPMBI-ZETCQYMHSA-N","O=C(NCC)CC[C@@H](C(O)=O)NC(C)=O","N-acetyltheanine","N-acetyltheanine",NA,NA,NA,NA,NA,NA,NA,NA,"Pos Early","n_acetyltheanine",1079,"n_acetyltheanine","sample_cohort"
"1424",100020515,209,62520,219835,"Xenobiotics","Chemical",6221,"NAMED","HXEZIDSFDHEIIQ-UHFFFAOYSA-N","O=S(OC1=CC=C(C=CC=C2)C2=C1)(O)=O","2-naphthol sulfate","2-naphthol sulfate",NA,NA,NA,NA,"67020",NA,NA,"74428","Neg","2_naphthol sulfate",1080,"2-Naphthyl sulfate","MetLinkR"
"1425",100020519,209,62533,219867,"Xenobiotics","Food Component/Plant",5240,"NAMED","CLCCTVXAPVYLKM-UHFFFAOYSA-N","CC1=CC=C(C)C(OS(=O)(O)=O)=C1","(2,4 or 2,5)-dimethylphenol sulfate","(2,4 or 2,5)-dimethylphenol sulfate",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","2_4 or 2_5_dimethylphenol sulfate",1081,"2_4 or 2_5_dimethylphenol sulfate","sample_cohort"
"1426",100020536,209,63072,221702,"Xenobiotics","Benzoate Metabolism",4541,"NAMED","KHZCNGJFSKSSIJ-UHFFFAOYSA-N","OC1=CC=C(CC)C=C1OS(=O)(O)=O","4-ethylcatechol sulfate","4-ethylcatechol sulfate",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","4_ethylcatechol sulfate",1082,"4_ethylcatechol sulfate","sample_cohort"
"1427",100020541,209,63251,222126,"Lipid","Androgenic Steroids",3434,"NAMED","BRPLOVMHAFXVOQ-HXVIYJDASA-N","C[C@]12CC[C@@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)C[C@]1([H])CC[C@]4([H])[C@]2([H])[C@@H](O)C[C@@]5(C)[C@@]4([H])CCC5=O","11beta-hydroxyandrosterone glucuronide","11beta-hydroxyandrosterone glucuronide",NA,NA,NA,NA,NA,"HMDB0010351",NA,NA,"Neg","11beta_hydroxyandrosterone glucuronide",1083,"11beta-Hydroxyandrosterone-3-glucuronide","MetLinkR"
