"","metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"339","BM00060","Concentration of medium LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00060",NA,NA,NA,NA,NA,"concentration of medium ldl particles_mol_l","BM00060","BM00060",TRUE,FALSE
"340","BM00060","Concentration of medium LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00060",NA,NA,NA,NA,NA,"concentration of medium ldl particles_mol_l","BM00060","BM00060",TRUE,FALSE
"341","BM00060","Concentration of medium LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00060",NA,NA,NA,NA,NA,"concentration of medium ldl particles_mol_l","BM00060","BM00060",TRUE,FALSE
"342","BM00060","Concentration of medium LDL particles (mol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00060",NA,NA,NA,NA,NA,"concentration of medium ldl particles_mol_l__s5","BM00060","BM00060",TRUE,FALSE
"343","BM00061","[W1 Finland NMR Metabolomics] Total lipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00061",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total lipids in medium ldl_mmol_l","BM00061","BM00061",TRUE,FALSE
"344","BM00061","Total lipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00061",NA,NA,NA,NA,NA,"total lipids in medium ldl_mmol_l","BM00061","BM00061",TRUE,FALSE
"345","BM00061","Total lipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00061",NA,NA,NA,NA,NA,"total lipids in medium ldl_mmol_l","BM00061","BM00061",TRUE,FALSE
"346","BM00061","Total lipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00061",NA,NA,NA,NA,NA,"total lipids in medium ldl_mmol_l","BM00061","BM00061",TRUE,FALSE
"347","BM00061","Total lipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00061",NA,NA,NA,NA,NA,"total lipids in medium ldl_mmol_l","BM00061","BM00061",TRUE,FALSE
"348","BM00061","Total lipids in medium LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00061",NA,NA,NA,NA,NA,"total lipids in medium ldl_mmol_l__s5","BM00061","BM00061",TRUE,FALSE
"349","BM00062","[W1 Finland NMR Metabolomics] Phospholipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00062",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_phospholipids in medium ldl_mmol_l","BM00062","BM00062",TRUE,FALSE
"350","BM00062","Phospholipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00062",NA,NA,NA,NA,NA,"phospholipids in medium ldl_mmol_l","BM00062","BM00062",TRUE,FALSE
"351","BM00062","Phospholipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00062",NA,NA,NA,NA,NA,"phospholipids in medium ldl_mmol_l","BM00062","BM00062",TRUE,FALSE
"352","BM00062","Phospholipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00062",NA,NA,NA,NA,NA,"phospholipids in medium ldl_mmol_l","BM00062","BM00062",TRUE,FALSE
"353","BM00062","Phospholipids in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00062",NA,NA,NA,NA,NA,"phospholipids in medium ldl_mmol_l","BM00062","BM00062",TRUE,FALSE
"354","BM00062","Phospholipids in medium LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00062",NA,NA,NA,NA,NA,"phospholipids in medium ldl_mmol_l__s5","BM00062","BM00062",TRUE,FALSE
"355","BM00063","[W1 Finland NMR Metabolomics] Total cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00063",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in medium ldl_mmol_l","BM00063","BM00063",TRUE,FALSE
"356","BM00063","Total cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00063",NA,NA,NA,NA,NA,"total cholesterol in medium ldl_mmol_l","BM00063","BM00063",TRUE,FALSE
"357","BM00063","Total cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00063",NA,NA,NA,NA,NA,"total cholesterol in medium ldl_mmol_l","BM00063","BM00063",TRUE,FALSE
"358","BM00063","Total cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00063",NA,NA,NA,NA,NA,"total cholesterol in medium ldl_mmol_l","BM00063","BM00063",TRUE,FALSE
"359","BM00063","Total cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00063",NA,NA,NA,NA,NA,"total cholesterol in medium ldl_mmol_l","BM00063","BM00063",TRUE,FALSE
"360","BM00063","Total cholesterol in medium LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00063",NA,NA,NA,NA,NA,"total cholesterol in medium ldl_mmol_l__s5","BM00063","BM00063",TRUE,FALSE
"361","BM00064","[W1 Finland NMR Metabolomics] Cholesterol esters in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00064",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_cholesterol esters in medium ldl_mmol_l","BM00064","BM00064",TRUE,FALSE
"362","BM00064","Cholesterol esters in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00064",NA,NA,NA,NA,NA,"cholesterol esters in medium ldl_mmol_l","BM00064","BM00064",TRUE,FALSE
"363","BM00064","Cholesterol esters in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00064",NA,NA,NA,NA,NA,"cholesterol esters in medium ldl_mmol_l","BM00064","BM00064",TRUE,FALSE
"364","BM00064","Cholesterol esters in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00064",NA,NA,NA,NA,NA,"cholesterol esters in medium ldl_mmol_l","BM00064","BM00064",TRUE,FALSE
"365","BM00064","Cholesterol esters in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00064",NA,NA,NA,NA,NA,"cholesterol esters in medium ldl_mmol_l","BM00064","BM00064",TRUE,FALSE
"366","BM00064","Cholesterol esters in medium LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00064",NA,NA,NA,NA,NA,"cholesterol esters in medium ldl_mmol_l__s5","BM00064","BM00064",TRUE,FALSE
"367","BM00065","[W1 Finland NMR Metabolomics] Free cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00065",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol in medium ldl_mmol_l","BM00065","BM00065",TRUE,FALSE
"368","BM00065","Free cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00065",NA,NA,NA,NA,NA,"free cholesterol in medium ldl_mmol_l","BM00065","BM00065",TRUE,FALSE
"369","BM00065","Free cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00065",NA,NA,NA,NA,NA,"free cholesterol in medium ldl_mmol_l","BM00065","BM00065",TRUE,FALSE
"370","BM00065","Free cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00065",NA,NA,NA,NA,NA,"free cholesterol in medium ldl_mmol_l","BM00065","BM00065",TRUE,FALSE
"371","BM00065","Free cholesterol in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00065",NA,NA,NA,NA,NA,"free cholesterol in medium ldl_mmol_l","BM00065","BM00065",TRUE,FALSE
"372","BM00065","Free cholesterol in medium LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00065",NA,NA,NA,NA,NA,"free cholesterol in medium ldl_mmol_l__s5","BM00065","BM00065",TRUE,FALSE
"373","BM00066","[W1 Finland NMR Metabolomics] Triglycerides in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00066",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in medium ldl_mmol_l","BM00066","BM00066",TRUE,FALSE
"374","BM00066","Triglycerides in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00066",NA,NA,NA,NA,NA,"triglycerides in medium ldl_mmol_l","BM00066","BM00066",TRUE,FALSE
"375","BM00066","Triglycerides in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00066",NA,NA,NA,NA,NA,"triglycerides in medium ldl_mmol_l","BM00066","BM00066",TRUE,FALSE
"376","BM00066","Triglycerides in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00066",NA,NA,NA,NA,NA,"triglycerides in medium ldl_mmol_l","BM00066","BM00066",TRUE,FALSE
"377","BM00066","Triglycerides in medium LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00066",NA,NA,NA,NA,NA,"triglycerides in medium ldl_mmol_l","BM00066","BM00066",TRUE,FALSE
"378","BM00066","Triglycerides in medium LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00066",NA,NA,NA,NA,NA,"triglycerides in medium ldl_mmol_l__s5","BM00066","BM00066",TRUE,FALSE
"379","BM00067","[W1 Finland NMR Metabolomics] Concentration of small LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00067",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_concentration of small ldl particles_mol_l","BM00067","BM00067",TRUE,FALSE
"380","BM00067","Concentration of small LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00067",NA,NA,NA,NA,NA,"concentration of small ldl particles_mol_l","BM00067","BM00067",TRUE,FALSE
"381","BM00067","Concentration of small LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00067",NA,NA,NA,NA,NA,"concentration of small ldl particles_mol_l","BM00067","BM00067",TRUE,FALSE
"382","BM00067","Concentration of small LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00067",NA,NA,NA,NA,NA,"concentration of small ldl particles_mol_l","BM00067","BM00067",TRUE,FALSE
"383","BM00067","Concentration of small LDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00067",NA,NA,NA,NA,NA,"concentration of small ldl particles_mol_l","BM00067","BM00067",TRUE,FALSE
"384","BM00067","Concentration of small LDL particles (mol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00067",NA,NA,NA,NA,NA,"concentration of small ldl particles_mol_l__s5","BM00067","BM00067",TRUE,FALSE
"385","BM00068","[W1 Finland NMR Metabolomics] Total lipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00068",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total lipids in small ldl_mmol_l","BM00068","BM00068",TRUE,FALSE
"386","BM00068","Total lipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00068",NA,NA,NA,NA,NA,"total lipids in small ldl_mmol_l","BM00068","BM00068",TRUE,FALSE
"387","BM00068","Total lipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00068",NA,NA,NA,NA,NA,"total lipids in small ldl_mmol_l","BM00068","BM00068",TRUE,FALSE
"388","BM00068","Total lipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00068",NA,NA,NA,NA,NA,"total lipids in small ldl_mmol_l","BM00068","BM00068",TRUE,FALSE
"389","BM00068","Total lipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00068",NA,NA,NA,NA,NA,"total lipids in small ldl_mmol_l","BM00068","BM00068",TRUE,FALSE
"390","BM00068","Total lipids in small LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00068",NA,NA,NA,NA,NA,"total lipids in small ldl_mmol_l__s5","BM00068","BM00068",TRUE,FALSE
"391","BM00069","[W1 Finland NMR Metabolomics] Phospholipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00069",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_phospholipids in small ldl_mmol_l","BM00069","BM00069",TRUE,FALSE
"392","BM00069","Phospholipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00069",NA,NA,NA,NA,NA,"phospholipids in small ldl_mmol_l","BM00069","BM00069",TRUE,FALSE
"393","BM00069","Phospholipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00069",NA,NA,NA,NA,NA,"phospholipids in small ldl_mmol_l","BM00069","BM00069",TRUE,FALSE
"394","BM00069","Phospholipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00069",NA,NA,NA,NA,NA,"phospholipids in small ldl_mmol_l","BM00069","BM00069",TRUE,FALSE
"395","BM00069","Phospholipids in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00069",NA,NA,NA,NA,NA,"phospholipids in small ldl_mmol_l","BM00069","BM00069",TRUE,FALSE
"396","BM00069","Phospholipids in small LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00069",NA,NA,NA,NA,NA,"phospholipids in small ldl_mmol_l__s5","BM00069","BM00069",TRUE,FALSE
"397","BM00070","[W1 Finland NMR Metabolomics] Total cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00070",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in small ldl_mmol_l","BM00070","BM00070",TRUE,FALSE
"398","BM00070","Total cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00070",NA,NA,NA,NA,NA,"total cholesterol in small ldl_mmol_l","BM00070","BM00070",TRUE,FALSE
"399","BM00070","Total cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00070",NA,NA,NA,NA,NA,"total cholesterol in small ldl_mmol_l","BM00070","BM00070",TRUE,FALSE
"400","BM00070","Total cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00070",NA,NA,NA,NA,NA,"total cholesterol in small ldl_mmol_l","BM00070","BM00070",TRUE,FALSE
"401","BM00070","Total cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00070",NA,NA,NA,NA,NA,"total cholesterol in small ldl_mmol_l","BM00070","BM00070",TRUE,FALSE
"402","BM00070","Total cholesterol in small LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00070",NA,NA,NA,NA,NA,"total cholesterol in small ldl_mmol_l__s5","BM00070","BM00070",TRUE,FALSE
"403","BM00071","[W1 Finland NMR Metabolomics] Cholesterol esters in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00071",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_cholesterol esters in small ldl_mmol_l","BM00071","BM00071",TRUE,FALSE
"404","BM00071","Cholesterol esters in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00071",NA,NA,NA,NA,NA,"cholesterol esters in small ldl_mmol_l","BM00071","BM00071",TRUE,FALSE
"405","BM00071","Cholesterol esters in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00071",NA,NA,NA,NA,NA,"cholesterol esters in small ldl_mmol_l","BM00071","BM00071",TRUE,FALSE
"406","BM00071","Cholesterol esters in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00071",NA,NA,NA,NA,NA,"cholesterol esters in small ldl_mmol_l","BM00071","BM00071",TRUE,FALSE
"407","BM00071","Cholesterol esters in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00071",NA,NA,NA,NA,NA,"cholesterol esters in small ldl_mmol_l","BM00071","BM00071",TRUE,FALSE
"408","BM00071","Cholesterol esters in small LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00071",NA,NA,NA,NA,NA,"cholesterol esters in small ldl_mmol_l__s5","BM00071","BM00071",TRUE,FALSE
"409","BM00072","[W1 Finland NMR Metabolomics] Free cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00072",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol in small ldl_mmol_l","BM00072","BM00072",TRUE,FALSE
"410","BM00072","Free cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00072",NA,NA,NA,NA,NA,"free cholesterol in small ldl_mmol_l","BM00072","BM00072",TRUE,FALSE
"411","BM00072","Free cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00072",NA,NA,NA,NA,NA,"free cholesterol in small ldl_mmol_l","BM00072","BM00072",TRUE,FALSE
"412","BM00072","Free cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00072",NA,NA,NA,NA,NA,"free cholesterol in small ldl_mmol_l","BM00072","BM00072",TRUE,FALSE
"413","BM00072","Free cholesterol in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00072",NA,NA,NA,NA,NA,"free cholesterol in small ldl_mmol_l","BM00072","BM00072",TRUE,FALSE
"414","BM00072","Free cholesterol in small LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00072",NA,NA,NA,NA,NA,"free cholesterol in small ldl_mmol_l__s5","BM00072","BM00072",TRUE,FALSE
"415","BM00073","[W1 Finland NMR Metabolomics] Triglycerides in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00073",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in small ldl_mmol_l","BM00073","BM00073",TRUE,FALSE
"416","BM00073","Triglycerides in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00073",NA,NA,NA,NA,NA,"triglycerides in small ldl_mmol_l","BM00073","BM00073",TRUE,FALSE
"417","BM00073","Triglycerides in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00073",NA,NA,NA,NA,NA,"triglycerides in small ldl_mmol_l","BM00073","BM00073",TRUE,FALSE
"418","BM00073","Triglycerides in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00073",NA,NA,NA,NA,NA,"triglycerides in small ldl_mmol_l","BM00073","BM00073",TRUE,FALSE
"419","BM00073","Triglycerides in small LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00073",NA,NA,NA,NA,NA,"triglycerides in small ldl_mmol_l","BM00073","BM00073",TRUE,FALSE
"420","BM00073","Triglycerides in small LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00073",NA,NA,NA,NA,NA,"triglycerides in small ldl_mmol_l__s5","BM00073","BM00073",TRUE,FALSE
"421","BM00074","[W1 Finland NMR Metabolomics] Concentration of very large HDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00074",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_concentration of very large hdl particles_mol_l","BM00074","BM00074",TRUE,FALSE
"422","BM00074","Concentration of very large HDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00074",NA,NA,NA,NA,NA,"concentration of very large hdl particles_mol_l","BM00074","BM00074",TRUE,FALSE
"423","BM00074","Concentration of very large HDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00074",NA,NA,NA,NA,NA,"concentration of very large hdl particles_mol_l","BM00074","BM00074",TRUE,FALSE
"424","BM00074","Concentration of very large HDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00074",NA,NA,NA,NA,NA,"concentration of very large hdl particles_mol_l","BM00074","BM00074",TRUE,FALSE
"425","BM00074","Concentration of very large HDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00074",NA,NA,NA,NA,NA,"concentration of very large hdl particles_mol_l","BM00074","BM00074",TRUE,FALSE
"426","BM00074","Concentration of very large HDL particles (mol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00074",NA,NA,NA,NA,NA,"concentration of very large hdl particles_mol_l__s5","BM00074","BM00074",TRUE,FALSE
"427","BM00075","[W1 Finland NMR Metabolomics] Total lipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00075",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total lipids in very large hdl_mmol_l","BM00075","BM00075",TRUE,FALSE
"428","BM00075","Total lipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00075",NA,NA,NA,NA,NA,"total lipids in very large hdl_mmol_l","BM00075","BM00075",TRUE,FALSE
"429","BM00075","Total lipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00075",NA,NA,NA,NA,NA,"total lipids in very large hdl_mmol_l","BM00075","BM00075",TRUE,FALSE
"430","BM00075","Total lipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00075",NA,NA,NA,NA,NA,"total lipids in very large hdl_mmol_l","BM00075","BM00075",TRUE,FALSE
"431","BM00075","Total lipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00075",NA,NA,NA,NA,NA,"total lipids in very large hdl_mmol_l","BM00075","BM00075",TRUE,FALSE
"432","BM00075","Total lipids in very large HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00075",NA,NA,NA,NA,NA,"total lipids in very large hdl_mmol_l__s5","BM00075","BM00075",TRUE,FALSE
"433","BM00076","[W1 Finland NMR Metabolomics] Phospholipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00076",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_phospholipids in very large hdl_mmol_l","BM00076","BM00076",TRUE,FALSE
"434","BM00076","Phospholipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00076",NA,NA,NA,NA,NA,"phospholipids in very large hdl_mmol_l","BM00076","BM00076",TRUE,FALSE
"435","BM00076","Phospholipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00076",NA,NA,NA,NA,NA,"phospholipids in very large hdl_mmol_l","BM00076","BM00076",TRUE,FALSE
"436","BM00076","Phospholipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00076",NA,NA,NA,NA,NA,"phospholipids in very large hdl_mmol_l","BM00076","BM00076",TRUE,FALSE
"437","BM00076","Phospholipids in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00076",NA,NA,NA,NA,NA,"phospholipids in very large hdl_mmol_l","BM00076","BM00076",TRUE,FALSE
"438","BM00076","Phospholipids in very large HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00076",NA,NA,NA,NA,NA,"phospholipids in very large hdl_mmol_l__s5","BM00076","BM00076",TRUE,FALSE
"439","BM00077","[W1 Finland NMR Metabolomics] Total cholesterol in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00077",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in very large hdl_mmol_l","BM00077","BM00077",TRUE,FALSE
"440","BM00077","Total cholesterol in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00077",NA,NA,NA,NA,NA,"total cholesterol in very large hdl_mmol_l","BM00077","BM00077",TRUE,FALSE
"441","BM00077","Total cholesterol in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00077",NA,NA,NA,NA,NA,"total cholesterol in very large hdl_mmol_l","BM00077","BM00077",TRUE,FALSE
"442","BM00077","Total cholesterol in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00077",NA,NA,NA,NA,NA,"total cholesterol in very large hdl_mmol_l","BM00077","BM00077",TRUE,FALSE
"443","BM00077","Total cholesterol in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00077",NA,NA,NA,NA,NA,"total cholesterol in very large hdl_mmol_l","BM00077","BM00077",TRUE,FALSE
"444","BM00077","Total cholesterol in very large HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00077",NA,NA,NA,NA,NA,"total cholesterol in very large hdl_mmol_l__s5","BM00077","BM00077",TRUE,FALSE
"445","BM00078","[W1 Finland NMR Metabolomics] Cholesterol esters in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00078",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_cholesterol esters in very large hdl_mmol_l","BM00078","BM00078",TRUE,FALSE
"446","BM00078","Cholesterol esters in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00078",NA,NA,NA,NA,NA,"cholesterol esters in very large hdl_mmol_l","BM00078","BM00078",TRUE,FALSE
"447","BM00078","Cholesterol esters in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00078",NA,NA,NA,NA,NA,"cholesterol esters in very large hdl_mmol_l","BM00078","BM00078",TRUE,FALSE
"448","BM00078","Cholesterol esters in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00078",NA,NA,NA,NA,NA,"cholesterol esters in very large hdl_mmol_l","BM00078","BM00078",TRUE,FALSE
"449","BM00078","Cholesterol esters in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00078",NA,NA,NA,NA,NA,"cholesterol esters in very large hdl_mmol_l","BM00078","BM00078",TRUE,FALSE
"450","BM00078","Cholesterol esters in very large HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00078",NA,NA,NA,NA,NA,"cholesterol esters in very large hdl_mmol_l__s5","BM00078","BM00078",TRUE,FALSE
"451","BM00079","[W1 Finland NMR Metabolomics] Free cholesterol in very large HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00079",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol in very large hdl_mmol_l","BM00079","BM00079",TRUE,FALSE
