"X","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID.SPECIES.LEVEL","LIPID.MOLECULAR.SPECIES.LEVEL","LIPID.SN.POSITION.LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin","Standardized name"
12,100001129,305,31539,146936,"Amino Acid","Glycine, Serine and Threonine Metabolism",23,"NAMED","FCXZBWSIAGGPCB-YFKPBYRVSA-N","N[C@H](C(O)=O)CCOC(C)=O","O-acetylhomoserine","O-acetylhomoserine",NA,NA,NA,"7540-67-2","388506","HMDB0029423","C01077","439389","Polar","o_acetylhomoserine",310,"o_acetylhomoserine","sample_cohort","O-Acetyl-homoserine"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Taurochenodeoxycholic acid"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Taurochenodeoxycholic acid"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Taurochenodeoxycholic acid"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Taurochenodeoxycholic acid"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
13,100001288,209,33992,151001,"Lipid","Corticosteroids",3342,"NAMED","AODPIQQILQLWGS-KXSFCWPUSA-N","OC1CC[C@]2(C)[C@@]3([H])[C@H](O)C[C@]4(C)[C@]([C@@](CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2C1","tetrahydrocortisol","tetrahydrocortisol",NA,NA,NA,"53-02-1","21403102","HMDB0000949","C05472","5864","Neg","tetrahydrocortisol",351,"tetrahydrocortisol","sample_cohort","Tetrahydrocortisol"
14,100001322,209,57709,212497,"Peptide","Fibrinogen Cleavage Peptide",1175,"NAMED","JWICNZAGYSIBAR-UHFFFAOYSA-N","O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O","fibrinopeptide A*","fibrinopeptide A*",NA,NA,NA,"25422-31-5","14654187",NA,NA,"25081464","Neg","fibrinopeptide a",362,"fibrinopeptide a","sample_cohort",NA
15,100001323,209,31548,147074,"Peptide","Fibrinogen Cleavage Peptide",1183,"NAMED","JAMFMQAPZKXSKC-UHFFFAOYSA-N","O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)N)=O)=O)=O)=O)=O)=O","fibrinopeptide A, des-ala(1)*","fibrinopeptide A, des-ala(1)*",NA,NA,NA,NA,"21403111",NA,NA,"132993922","Neg","fibrinopeptide a_des_ala",363,"fibrinopeptide a_des_ala","sample_cohort",NA
16,100001327,209,57711,212499,"Peptide","Polypeptide",1089,"NAMED","KUZSCKDYVGVVKC-PLNQFBRDSA-N","O=C(NC(CC(C)C)C(O)=O)C(CC(C)C)NC([C@H](CO)NC([C@H](C)NC([C@H](CO)NC([C@@H](CCC(O)=O)NC([C@@H](CC1=CNC2=C1C=CC=C2)NC([C@@H](CC3=CNC=N3)N)=O)=O)=O)=O)=O)=O","HWESASXX*","HWESASXX*",NA,NA,NA,NA,"21403115",NA,NA,"85328684","Neg","hwesasxx",364,"hwesasxx","sample_cohort",NA
17,100001330,209,62508,219817,"Peptide","Polypeptide",1088,"NAMED","WXNAHZWQHGJJCT-KXIUCKCTSA-N","NC(CC1=CNC=N1)C(N[C@H](C(NCC(N[C@H](C(NC(C)C(O)=O)=O)CC(C)C)=O)=O)CC(C)C)=O","HXGXA*","HXGXA*",NA,NA,NA,NA,"21403116",NA,NA,"132993924","Neg","hxgxa",365,"hxgxa","sample_cohort",NA
18,100001426,209,62924,220780,"Nucleotide","Pyrimidine Metabolism, Uracil containing",4279,"NAMED","YXNIEZJFCGTDKV-UHFFFAOYSA-N","OCC1C(O)C(O)C(N2C=CC(N(CCC(C(O)=O)N)C2=O)=O)O1","3-(3-amino-3-carboxypropyl)uridine*","3-(3-amino-3-carboxypropyl)uridine*",NA,NA,NA,"52745-94-5","149669",NA,NA,"171198","Neg","3_3_amino_3_carboxypropyl_uridine",393,"3_3_amino_3_carboxypropyl_uridine","sample_cohort","3-(3-amino-3-carboxypropyl)uridine"
19,100001454,209,62915,220767,"Lipid","Fatty Acid, Dicarboxylate",1710,"NAMED","FYVQCLGZFXHEGL-UHFFFAOYSA-N","O=C(O)CC(O)CCCCCCCCC(O)=O","3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",NA,NA,NA,"34574-69-1","13628081","HMDB0000413",NA,"16663321","Neg","3_hydroxydodecanedioate",397,"3_hydroxydodecanedioate","sample_cohort","3-Hydroxy-dodecanedioic acid"
19,100001454,209,62915,220767,"Lipid","Fatty Acid, Dicarboxylate",1710,"NAMED","FYVQCLGZFXHEGL-UHFFFAOYSA-N","O=C(O)CC(O)CCCCCCCCC(O)=O","3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",NA,NA,NA,"34574-69-1","13628081","HMDB0000413",NA,"16663321","Neg","3_hydroxydodecanedioate",397,"3_hydroxydodecanedioate","sample_cohort","3-Hydroxy-dodecanedioic acid"
19,100001454,209,62915,220767,"Lipid","Fatty Acid, Dicarboxylate",1710,"NAMED","FYVQCLGZFXHEGL-UHFFFAOYSA-N","O=C(O)CC(O)CCCCCCCCC(O)=O","3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",NA,NA,NA,"34574-69-1","13628081","HMDB0000413",NA,"16663321","Neg","3_hydroxydodecanedioate",397,"3_hydroxydodecanedioate","sample_cohort","3-Hydroxy-dodecanedioic acid"
19,100001454,209,62915,220767,"Lipid","Fatty Acid, Dicarboxylate",1710,"NAMED","FYVQCLGZFXHEGL-UHFFFAOYSA-N","O=C(O)CC(O)CCCCCCCCC(O)=O","3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",NA,NA,NA,"34574-69-1","13628081","HMDB0000413",NA,"16663321","Neg","3_hydroxydodecanedioate",397,"3_hydroxydodecanedioate","sample_cohort","3-Hydroxy-dodecanedioic acid"
19,100001454,209,62915,220767,"Lipid","Fatty Acid, Dicarboxylate",1710,"NAMED","FYVQCLGZFXHEGL-UHFFFAOYSA-N","O=C(O)CC(O)CCCCCCCCC(O)=O","3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",NA,NA,NA,"34574-69-1","13628081","HMDB0000413",NA,"16663321","Neg","3_hydroxydodecanedioate",397,"3_hydroxydodecanedioate","sample_cohort","3-Hydroxy-dodecanedioic acid"
20,100001462,209,34437,126952,"Lipid","Lysophospholipid",2735,"NAMED","HFJVKBVEKQHVTO-OZAIVSQSSA-N","O=P(OCC(O)CO)(O)OC[C@H](O)COC(CCCCCCCCCCCCCCCCC)=O","1-stearoyl-GPG (18:0)","1-stearoyl-GPG (18:0)","LPG 18:0","LPG 18:0","LPG 18:0/0:0",NA,"21403138",NA,NA,NA,"Neg","1_stearoyl_gpg_18_0",400,"1_stearoyl_gpg_18_0","sample_cohort",NA
21,100001540,400,46225,157124,"Amino Acid","Glutamate Metabolism",72,"NAMED",NA,"O=C(C(CCC#N)N)O","2-amino-4-cyanobutanoate","2-amino-4-cyanobutanoate",NA,NA,NA,"2353-44-8",NA,NA,NA,NA,"Pos Early","2_amino_4_cyanobutanoate",409,"2_amino_4_cyanobutanoate","sample_cohort",NA
22,100001555,209,35255,213240,"Lipid","Lysophospholipid",2636,"NAMED","IQGPMZRCLCCXAG-VWLOTQADSA-N","OC[C@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-stearoyl-GPC (18:0)*","2-stearoyl-GPC* (18:0)*","LPC 18:0","LPC 18:0","LPC 0:0/18:0",NA,"8383879",NA,NA,"24779491","Neg","2_stearoyl_gpc_18_0",417,"2_stearoyl_gpc_18_0","sample_cohort",NA
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 0:0/18:2(9Z,12Z)*"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2(9Z,12Z)/0:0"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2(9Z,12Z)/0:0"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 0:0/18:2(9Z,12Z)*"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2(9Z,12Z)"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2(9Z,12Z)"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 0:0/18:2(9Z,12Z)*"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2(9Z,12Z)"
23,100001557,209,35257,126982,"Lipid","Lysophospholipid",2641,"NAMED","LSUXCWJOIAWGOU-YMVLYFQPSA-N","OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-linoleoyl-GPC (18:2)*","2-linoleoyl-GPC (18:2)*","LPC 18:2","LPC 18:2","LPC 0:0/18:2",NA,"21403160","HMDB0061700",NA,"71768169","Neg","2_linoleoyl_gpc_18_2",419,"2_linoleoyl_gpc_18_2","sample_cohort","LPC 18:2"
24,100001594,400,35433,156184,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",370,"NAMED","IGLHHSKNBDXCEY-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CC(O)(C)C)=O)=O","beta-hydroxyisovaleroylcarnitine","beta-hydroxyisovaleroylcarnitine",NA,NA,NA,"99159-87-2","21403176",NA,NA,NA,"Pos Early","beta_hydroxyisovaleroylcarnitine",435,"beta_hydroxyisovaleroylcarnitine","sample_cohort",NA
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 0:0/18:1(9Z)"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 0:0/18:1(9Z)"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 0:0/18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 0:0/18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 0:0/18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","PE 0:0/18:1(9Z)*"
25,100001651,209,45455,142789,"Lipid","Lysophospholipid",2696,"NAMED","NOVZJYYJYIFXJC-MZMPXXGTSA-N","OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-oleoyl-GPE (18:1)*","2-oleoyl-GPE (18:1)*","LPE 18:1","LPE 18:1","LPE 0:0/18:1",NA,NA,"HMDB0011476",NA,NA,"Neg","2_oleoyl_gpe_18_1",450,"2_oleoyl_gpe_18_1","sample_cohort","LPE 18:1"
26,100001674,209,32815,142522,"Lipid","Lysophospholipid",2711,"NAMED","YWOCITMXHHTBAW-XSQXPFHXSA-N","OC[C@](OC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([H])COP(OCCN)(O)=O","2-arachidonoyl-GPE (20:4)*","2-arachidonoyl-GPE (20:4)*","LPE 20:4","LPE 20:4","LPE 0:0/20:4",NA,NA,"HMDB0011487",NA,"53480936","Neg","2_arachidonoyl_gpe_20_4",458,"2_arachidonoyl_gpe_20_4","sample_cohort","LPE 0:0/20:4(5Z,8Z,11Z,14Z)"
